n,d1,d2,d3
280,0.748800,1.778400,0.172158 
281,0.748800,1.798160,0.172164 
282,0.748800,1.817920,0.168177 
283,0.748800,1.837680,0.169097 
284,0.748800,1.857440,0.168780 
285,0.748800,1.877200,0.165590 
286,0.748800,1.896960,0.165643 
287,0.748800,1.916720,0.164524 
288,0.748800,1.936480,0.163289 
289,0.748800,1.956240,0.163743 
290,0.748800,1.976000,0.161758 
291,0.748800,1.995760,0.164276 
292,0.748800,2.015520,0.165904 
293,0.748800,2.035280,0.167596 
294,0.748800,2.055040,0.167836 
295,0.748800,2.074800,0.172246 
296,0.748800,2.094560,0.173897 
297,0.748800,2.114320,0.174995 
298,0.748800,2.134080,0.178428 
299,0.748800,2.153840,0.181221 
300,0.748800,2.173600,0.184423 
301,0.811200,1.699360,0.173025 
302,0.811200,1.719120,0.166467 
303,0.811200,1.738880,0.166441 
304,0.811200,1.758640,0.164128 
305,0.811200,1.778400,0.161787 
306,0.811200,1.798160,0.164037 
307,0.811200,1.817920,0.159935 
308,0.811200,1.837680,0.159753 
309,0.811200,1.857440,0.160420 
310,0.811200,1.877200,0.161608 
311,0.811200,1.896960,0.159490 
312,0.811200,1.916720,0.159668 
313,0.811200,1.936480,0.160392 
314,0.811200,1.956240,0.162405 
315,0.811200,1.976000,0.158914 
316,0.811200,1.995760,0.161182 
317,0.811200,2.015520,0.163755 
318,0.811200,2.035280,0.165785 
319,0.811200,2.055040,0.167468 
320,0.811200,2.074800,0.169893 
321,0.811200,2.094560,0.170848 
322,0.811200,2.114320,0.172188 
323,0.811200,2.134080,0.175535 
324,0.811200,2.153840,0.177249 
325,0.811200,2.173600,0.181373 
326,0.873600,1.699360,0.160868 
327,0.873600,1.719120,0.160578 
328,0.873600,1.738880,0.161686 
329,0.873600,1.758640,0.158481 
330,0.873600,1.778400,0.156177 
331,0.873600,1.798160,0.156074 
332,0.873600,1.817920,0.154436 
333,0.873600,1.837680,0.153323 
334,0.873600,1.857440,0.155379 
335,0.873600,1.877200,0.156779 
336,0.873600,1.896960,0.157166 
337,0.873600,1.916720,0.157057 
338,0.873600,1.936480,0.156922 
339,0.873600,1.956240,0.159456 
340,0.873600,1.976000,0.158830 
341,0.873600,1.995760,0.161115 
342,0.873600,2.015520,0.163388 
343,0.873600,2.035280,0.165161 
344,0.873600,2.055040,0.166302 
345,0.873600,2.074800,0.168602 
346,0.873600,2.094560,0.168297 
347,0.873600,2.114320,0.170918 
348,0.873600,2.134080,0.175841 
349,0.873600,2.153840,0.177372 
350,0.873600,2.173600,0.182324 
351,0.936000,1.699360,0.160170 
352,0.936000,1.719120,0.159279 
353,0.936000,1.738880,0.158758 
354,0.936000,1.758640,0.156254 
355,0.936000,1.778400,0.155571 
356,0.936000,1.798160,0.155599 
357,0.936000,1.817920,0.156189 
358,0.936000,1.837680,0.155394 
359,0.936000,1.857440,0.156963 
360,0.936000,1.877200,0.158564 
361,0.936000,1.896960,0.159393 
362,0.936000,1.916720,0.160395 
363,0.936000,1.936480,0.160826 
364,0.936000,1.956240,0.162738 
365,0.936000,1.976000,0.162239 
366,0.936000,1.995760,0.162788 
367,0.936000,2.015520,0.164069 
368,0.936000,2.035280,0.165533 
369,0.936000,2.055040,0.167725 
370,0.936000,2.074800,0.170455 
371,0.936000,2.094560,0.172648 
372,0.936000,2.114320,0.174503 
373,0.936000,2.134080,0.176767 
374,0.936000,2.153840,0.178818 
375,0.936000,2.173600,0.184331 
376,0.998400,1.699360,0.162970 
377,0.998400,1.719120,0.162340 
378,0.998400,1.738880,0.161905 
379,0.998400,1.758640,0.160695 
380,0.998400,1.778400,0.160170 
381,0.998400,1.798160,0.160890 
382,0.998400,1.817920,0.160882 
383,0.998400,1.837680,0.160489 
384,0.998400,1.857440,0.162046 
385,0.998400,1.877200,0.163985 
386,0.998400,1.896960,0.165526 
387,0.998400,1.916720,0.164551 
388,0.998400,1.936480,0.166028 
389,0.998400,1.956240,0.166951 
390,0.998400,1.976000,0.165893 
391,0.998400,1.995760,0.168170 
392,0.998400,2.015520,0.170443 
393,0.998400,2.035280,0.172504 
394,0.998400,2.055040,0.173968 
395,0.998400,2.074800,0.176177 
396,0.998400,2.094560,0.177515 
397,0.998400,2.114320,0.178748 
398,0.998400,2.134080,0.182762 
399,0.998400,2.153840,0.183938 
400,0.998400,2.173600,0.188313 
401,1.060800,1.699360,0.170806 
402,1.060800,1.719120,0.169705 
403,1.060800,1.738880,0.168780 
404,1.060800,1.758640,0.168742 
405,1.060800,1.778400,0.169069 
406,1.060800,1.798160,0.168700 
407,1.060800,1.817920,0.170051 
408,1.060800,1.837680,0.170028 
409,1.060800,1.857440,0.171249 
410,1.060800,1.877200,0.173339 
411,1.060800,1.896960,0.174434 
412,1.060800,1.916720,0.174470 
413,1.060800,1.936480,0.175471 
414,1.060800,1.956240,0.177368 
415,1.060800,1.976000,0.177422 
416,1.060800,1.995760,0.178112 
417,1.060800,2.015520,0.179332 
418,1.060800,2.035280,0.181177 
419,1.060800,2.055040,0.181948 
420,1.060800,2.074800,0.184765 
421,1.060800,2.094560,0.185265 
422,1.060800,2.114320,0.187377 
423,1.060800,2.134080,0.191545 
424,1.060800,2.153840,0.193853 
425,1.060800,2.173600,0.198781 
426,1.123200,1.699360,0.179168 
427,1.123200,1.719120,0.179479 
428,1.123200,1.738880,0.178692 
429,1.123200,1.758640,0.180234 
430,1.123200,1.778400,0.178784 
431,1.123200,1.798160,0.179710 
432,1.123200,1.817920,0.179718 
433,1.123200,1.837680,0.177944 
434,1.123200,1.857440,0.179912 
435,1.123200,1.877200,0.182471 
436,1.123200,1.896960,0.184376 
437,1.123200,1.916720,0.185666 
438,1.123200,1.936480,0.186775 
439,1.123200,1.956240,0.188231 
440,1.123200,1.976000,0.188220 
441,1.123200,1.995760,0.189052 
442,1.123200,2.015520,0.189901 
443,1.123200,2.035280,0.190187 
444,1.123200,2.055040,0.192831 
445,1.123200,2.074800,0.195470 
446,1.123200,2.094560,0.197911 
447,1.123200,2.114320,0.200422 
448,1.123200,2.134080,0.204217 
449,1.123200,2.153840,0.207647 
450,1.123200,2.173600,0.209605 
451,1.185600,1.699360,0.191182 
452,1.185600,1.719120,0.189718 
453,1.185600,1.738880,0.190371 
454,1.185600,1.758640,0.189288 
455,1.185600,1.778400,0.187970 
456,1.185600,1.798160,0.189245 
457,1.185600,1.817920,0.190790 
458,1.185600,1.837680,0.191792 
459,1.185600,1.857440,0.191683 
460,1.185600,1.877200,0.193399 
461,1.185600,1.896960,0.194260 
462,1.185600,1.916720,0.196824 
463,1.185600,1.936480,0.196885 
464,1.185600,1.956240,0.196599 
465,1.185600,1.976000,0.196209 
466,1.185600,1.995760,0.198696 
467,1.185600,2.015520,0.200307 
468,1.185600,2.035280,0.203780 
469,1.185600,2.055040,0.206514 
470,1.185600,2.074800,0.209583 
471,1.185600,2.094560,0.210856 
472,1.185600,2.114320,0.214809 
473,1.185600,2.134080,0.219391 
474,1.185600,2.153840,0.223853 
475,1.185600,2.173600,0.225526 
