n,d1,d2,d3
247,0.624000,2.114320,0.180974 
248,0.624000,2.134080,0.183085 
249,0.624000,2.153840,0.184216 
250,0.624000,2.173600,0.186083 
251,0.686400,1.699360,0.211404 
252,0.686400,1.719120,0.206361 
253,0.686400,1.738880,0.206192 
254,0.686400,1.758640,0.203828 
255,0.686400,1.778400,0.186199 
256,0.686400,1.798160,0.184416 
257,0.686400,1.817920,0.182884 
258,0.686400,1.837680,0.181086 
259,0.686400,1.857440,0.178839 
260,0.686400,1.877200,0.177677 
261,0.686400,1.896960,0.177833 
262,0.686400,1.916720,0.175518 
263,0.686400,1.936480,0.174662 
264,0.686400,1.956240,0.173487 
265,0.686400,1.976000,0.171050 
266,0.686400,1.995760,0.173348 
267,0.686400,2.015520,0.172609 
268,0.686400,2.035280,0.172929 
269,0.686400,2.055040,0.174403 
270,0.686400,2.074800,0.176531 
271,0.686400,2.094560,0.178037 
272,0.686400,2.114320,0.179028 
273,0.686400,2.134080,0.180893 
274,0.686400,2.153840,0.183331 
275,0.686400,2.173600,0.183951 
276,0.748800,1.699360,0.203585 
277,0.748800,1.719120,0.181579 
278,0.748800,1.738880,0.181047 
279,0.748800,1.758640,0.180194 
280,0.748800,1.778400,0.177241 
281,0.748800,1.798160,0.173933 
282,0.748800,1.817920,0.172771 
283,0.748800,1.837680,0.172823 
284,0.748800,1.857440,0.169791 
285,0.748800,1.877200,0.169180 
286,0.748800,1.896960,0.169758 
287,0.748800,1.916720,0.169002 
288,0.748800,1.936480,0.168341 
289,0.748800,1.956240,0.168486 
290,0.748800,1.976000,0.165032 
291,0.748800,1.995760,0.169171 
292,0.748800,2.015520,0.169946 
293,0.748800,2.035280,0.170782 
294,0.748800,2.055040,0.170997 
295,0.748800,2.074800,0.173658 
296,0.748800,2.094560,0.175633 
297,0.748800,2.114320,0.176183 
298,0.748800,2.134080,0.178364 
299,0.748800,2.153840,0.179674 
300,0.748800,2.173600,0.181038 
301,0.811200,1.699360,0.180447 
302,0.811200,1.719120,0.174286 
303,0.811200,1.738880,0.173813 
304,0.811200,1.758640,0.170571 
305,0.811200,1.778400,0.168963 
306,0.811200,1.798160,0.167437 
307,0.811200,1.817920,0.165194 
308,0.811200,1.837680,0.164867 
309,0.811200,1.857440,0.164430 
310,0.811200,1.877200,0.166155 
311,0.811200,1.896960,0.164912 
312,0.811200,1.916720,0.164183 
313,0.811200,1.936480,0.165480 
314,0.811200,1.956240,0.167076 
315,0.811200,1.976000,0.162903 
316,0.811200,1.995760,0.166708 
317,0.811200,2.015520,0.168099 
318,0.811200,2.035280,0.168761 
319,0.811200,2.055040,0.169998 
320,0.811200,2.074800,0.172590 
321,0.811200,2.094560,0.173043 
322,0.811200,2.114320,0.173599 
323,0.811200,2.134080,0.175439 
324,0.811200,2.153840,0.176337 
325,0.811200,2.173600,0.178401 
326,0.873600,1.699360,0.170717 
327,0.873600,1.719120,0.167665 
328,0.873600,1.738880,0.166592 
329,0.873600,1.758640,0.164579 
330,0.873600,1.778400,0.162551 
331,0.873600,1.798160,0.162452 
332,0.873600,1.817920,0.161411 
333,0.873600,1.837680,0.159776 
334,0.873600,1.857440,0.161091 
335,0.873600,1.877200,0.162328 
336,0.873600,1.896960,0.163301 
337,0.873600,1.916720,0.163949 
338,0.873600,1.936480,0.164175 
339,0.873600,1.956240,0.164236 
340,0.873600,1.976000,0.163169 
341,0.873600,1.995760,0.166247 
342,0.873600,2.015520,0.167226 
343,0.873600,2.035280,0.168134 
344,0.873600,2.055040,0.169020 
345,0.873600,2.074800,0.170612 
346,0.873600,2.094560,0.170972 
347,0.873600,2.114320,0.172426 
348,0.873600,2.134080,0.175335 
349,0.873600,2.153840,0.175925 
350,0.873600,2.173600,0.177644 
351,0.936000,1.699360,0.166295 
352,0.936000,1.719120,0.163590 
353,0.936000,1.738880,0.163539 
354,0.936000,1.758640,0.161526 
355,0.936000,1.778400,0.160263 
356,0.936000,1.798160,0.160826 
357,0.936000,1.817920,0.161433 
358,0.936000,1.837680,0.161271 
359,0.936000,1.857440,0.162824 
360,0.936000,1.877200,0.164183 
361,0.936000,1.896960,0.165424 
362,0.936000,1.916720,0.165548 
363,0.936000,1.936480,0.166104 
364,0.936000,1.956240,0.167168 
365,0.936000,1.976000,0.166111 
366,0.936000,1.995760,0.167545 
367,0.936000,2.015520,0.168302 
368,0.936000,2.035280,0.168516 
369,0.936000,2.055040,0.169704 
370,0.936000,2.074800,0.171025 
371,0.936000,2.094560,0.172195 
372,0.936000,2.114320,0.172103 
373,0.936000,2.134080,0.173518 
374,0.936000,2.153840,0.173687 
375,0.936000,2.173600,0.176681 
376,0.998400,1.699360,0.167259 
377,0.998400,1.719120,0.164854 
378,0.998400,1.738880,0.165190 
379,0.998400,1.758640,0.164179 
380,0.998400,1.778400,0.163939 
381,0.998400,1.798160,0.165183 
382,0.998400,1.817920,0.164926 
383,0.998400,1.837680,0.164218 
384,0.998400,1.857440,0.164930 
385,0.998400,1.877200,0.166847 
386,0.998400,1.896960,0.169154 
387,0.998400,1.916720,0.167397 
388,0.998400,1.936480,0.168355 
389,0.998400,1.956240,0.168800 
390,0.998400,1.976000,0.167754 
391,0.998400,1.995760,0.169967 
392,0.998400,2.015520,0.170745 
393,0.998400,2.035280,0.170947 
394,0.998400,2.055040,0.171765 
395,0.998400,2.074800,0.173157 
396,0.998400,2.094560,0.173277 
397,0.998400,2.114320,0.173308 
398,0.998400,2.134080,0.175352 
399,0.998400,2.153840,0.177679 
400,0.998400,2.173600,0.179344 
401,1.060800,1.699360,0.172653 
402,1.060800,1.719120,0.170242 
403,1.060800,1.738880,0.170336 
404,1.060800,1.758640,0.170287 
405,1.060800,1.778400,0.169702 
406,1.060800,1.798160,0.169414 
407,1.060800,1.817920,0.169740 
408,1.060800,1.837680,0.170595 
409,1.060800,1.857440,0.172089 
410,1.060800,1.877200,0.173808 
411,1.060800,1.896960,0.174870 
412,1.060800,1.916720,0.174191 
413,1.060800,1.936480,0.175028 
414,1.060800,1.956240,0.174747 
415,1.060800,1.976000,0.173610 
416,1.060800,1.995760,0.175690 
417,1.060800,2.015520,0.176191 
418,1.060800,2.035280,0.175664 
419,1.060800,2.055040,0.176166 
420,1.060800,2.074800,0.177399 
421,1.060800,2.094560,0.178675 
422,1.060800,2.114320,0.179140 
423,1.060800,2.134080,0.181973 
424,1.060800,2.153840,0.182685 
425,1.060800,2.173600,0.184925 
426,1.123200,1.699360,0.178358 
427,1.123200,1.719120,0.176970 
428,1.123200,1.738880,0.176722 
429,1.123200,1.758640,0.177266 
430,1.123200,1.778400,0.175710 
431,1.123200,1.798160,0.176673 
432,1.123200,1.817920,0.176702 
433,1.123200,1.837680,0.176068 
434,1.123200,1.857440,0.177485 
435,1.123200,1.877200,0.179098 
436,1.123200,1.896960,0.179905 
437,1.123200,1.916720,0.179613 
438,1.123200,1.936480,0.179799 
439,1.123200,1.956240,0.179323 
440,1.123200,1.976000,0.177855 
441,1.123200,1.995760,0.180565 
442,1.123200,2.015520,0.180404 
443,1.123200,2.035280,0.181308 
444,1.123200,2.055040,0.182292 
445,1.123200,2.074800,0.183146 
446,1.123200,2.094560,0.184711 
447,1.123200,2.114320,0.185492 
448,1.123200,2.134080,0.187841 
449,1.123200,2.153840,0.188689 
450,1.123200,2.173600,0.190167 
451,1.185600,1.699360,0.185734 
452,1.185600,1.719120,0.183379 
453,1.185600,1.738880,0.184895 
454,1.185600,1.758640,0.184069 
455,1.185600,1.778400,0.182115 
456,1.185600,1.798160,0.183420 
457,1.185600,1.817920,0.184299 
458,1.185600,1.837680,0.184389 
459,1.185600,1.857440,0.184069 
460,1.185600,1.877200,0.185254 
461,1.185600,1.896960,0.185658 
462,1.185600,1.916720,0.186245 
463,1.185600,1.936480,0.185696 
464,1.185600,1.956240,0.183942 
465,1.185600,1.976000,0.184028 
466,1.185600,1.995760,0.186598 
467,1.185600,2.015520,0.186668 
468,1.185600,2.035280,0.188193 
469,1.185600,2.055040,0.189380 
470,1.185600,2.074800,0.190447 
471,1.185600,2.094560,0.191486 
472,1.185600,2.114320,0.193479 
473,1.185600,2.134080,0.196463 
474,1.185600,2.153840,0.197686 
475,1.185600,2.173600,0.197981 
