n,d1,d2,d3
245,0.624000,2.074800,0.300952 
246,0.624000,2.094560,0.303336 
247,0.624000,2.114320,0.306752 
248,0.624000,2.134080,0.310623 
249,0.624000,2.153840,0.313160 
250,0.624000,2.173600,0.315812 
251,0.686400,1.699360,0.304013 
252,0.686400,1.719120,0.301243 
253,0.686400,1.738880,0.305889 
254,0.686400,1.758640,0.302968 
255,0.686400,1.778400,0.282626 
256,0.686400,1.798160,0.292953 
257,0.686400,1.817920,0.293666 
258,0.686400,1.837680,0.281717 
259,0.686400,1.857440,0.278548 
260,0.686400,1.877200,0.280294 
261,0.686400,1.896960,0.286509 
262,0.686400,1.916720,0.285913 
263,0.686400,1.936480,0.287045 
264,0.686400,1.956240,0.290346 
265,0.686400,1.976000,0.297252 
266,0.686400,1.995760,0.297065 
267,0.686400,2.015520,0.294980 
268,0.686400,2.035280,0.294580 
269,0.686400,2.055040,0.297399 
270,0.686400,2.074800,0.301389 
271,0.686400,2.094560,0.305136 
272,0.686400,2.114320,0.306622 
273,0.686400,2.134080,0.314987 
274,0.686400,2.153840,0.318272 
275,0.686400,2.173600,0.317978 
276,0.748800,1.699360,0.308978 
277,0.748800,1.719120,0.293914 
278,0.748800,1.738880,0.278327 
279,0.748800,1.758640,0.280417 
280,0.748800,1.778400,0.280336 
281,0.748800,1.798160,0.277225 
282,0.748800,1.817920,0.271623 
283,0.748800,1.837680,0.276508 
284,0.748800,1.857440,0.285382 
285,0.748800,1.877200,0.288597 
286,0.748800,1.896960,0.290597 
287,0.748800,1.916720,0.287532 
288,0.748800,1.936480,0.289883 
289,0.748800,1.956240,0.291588 
290,0.748800,1.976000,0.294688 
291,0.748800,1.995760,0.295069 
292,0.748800,2.015520,0.294659 
293,0.748800,2.035280,0.298036 
294,0.748800,2.055040,0.304916 
295,0.748800,2.074800,0.308155 
296,0.748800,2.094560,0.310688 
297,0.748800,2.114320,0.278426 
298,0.748800,2.134080,0.279504 
299,0.748800,2.153840,0.279633 
300,0.748800,2.173600,0.281654 
301,0.811200,1.699360,0.293452 
302,0.811200,1.719120,0.274915 
