1.36065	1.68774	0.238835 
1.36065	1.89871	0.224150 
1.36065	2.10968	0.218482 
1.36065	2.32065	0.226895 
1.36065	2.53162	0.256308 
1.36065	2.74258	0.288700 
1.36065	2.95355	0.323716 
1.36065	3.16452	0.349219 
1.36065	3.37549	0.403776 
1.36065	3.58646	0.422315 
1.46531	0.42194	0.422315 
1.46531	0.63290	0.422315 
1.46531	0.84387	0.422315 
1.46531	1.05484	0.372994 
1.46531	1.26581	0.327388 
1.46531	1.47678	0.277834 
1.46531	1.68774	0.244543 
1.46531	1.89871	0.230601 
1.46531	2.10968	0.219783 
1.46531	2.32065	0.239708 
1.46531	2.53162	0.267356 
1.46531	2.74258	0.302985 
1.46531	2.95355	0.336097 
1.46531	3.16452	0.366723 
1.46531	3.37549	0.417414 
1.46531	3.58646	0.438552 
1.56998	0.42194	0.438552 
1.56998	0.63290	0.438552 
1.56998	0.84387	0.438552 
1.56998	1.05484	0.378874 
1.56998	1.26581	0.331482 
1.56998	1.47678	0.278434 
1.56998	1.68774	0.253681 
1.56998	1.89871	0.234263 
1.56998	2.10968	0.229474 
1.56998	2.32065	0.249860 
1.56998	2.53162	0.279374 
1.56998	2.74258	0.316630 
1.56998	2.95355	0.342112 
1.56998	3.16452	0.402728 
1.56998	3.37549	0.428042 
1.56998	3.58646	0.449110 
1.67464	0.42194	0.449110 
1.67464	0.63290	0.449110 
1.67464	0.84387	0.449110 
1.67464	1.05484	0.380143 
1.67464	1.26581	0.331778 
1.67464	1.47678	0.281969 
1.67464	1.68774	0.255938 
1.67464	1.89871	0.232506 
1.67464	2.10968	0.238443 
1.67464	2.32065	0.256585 
1.67464	2.53162	0.291358 
1.67464	2.74258	0.327418 
1.67464	2.95355	0.353890 
1.67464	3.16452	0.415669 
1.67464	3.37549	0.444464 
1.67464	3.58646	0.460123 
1.77931	0.42194	0.460123 
1.77931	0.63290	0.460123 
1.77931	0.84387	0.460123 
1.77931	1.05484	0.362356 
1.77931	1.26581	0.329620 
1.77931	1.47678	0.288871 
1.77931	1.68774	0.254798 
1.77931	1.89871	0.238835 
1.77931	2.10968	0.244920 
1.77931	2.32065	0.262833 
1.77931	2.53162	0.303687 
1.77931	2.74258	0.331745 
1.77931	2.95355	0.391522 
1.77931	3.16452	0.425593 
1.77931	3.37549	0.457795 
1.77931	3.58646	0.471427 
