n,d1,d2,d3
77,0.679491,2.514932,0.244933
78,0.679491,2.514932,0.244933
79,0.679491,2.694570,0.264528
80,0.679491,2.694570,0.264528
81,0.754990,1.077828,0.447049
82,0.754990,1.077828,0.447049
83,0.754990,1.257466,0.370608
84,0.754990,1.257466,0.370608
85,0.754990,1.437104,0.364163
86,0.754990,1.437104,0.364163
87,0.754990,1.616742,0.327849
88,0.754990,1.616742,0.327849
89,0.754990,1.796380,0.271536
90,0.754990,1.796380,0.271536
91,0.754990,1.976018,0.245673
92,0.754990,1.976018,0.245673
93,0.754990,2.155656,0.237517
94,0.754990,2.155656,0.237517
95,0.754990,2.335294,0.234148
96,0.754990,2.335294,0.234148
97,0.754990,2.514932,0.242450
98,0.754990,2.514932,0.242450
99,0.754990,2.694570,0.258974
100,0.754990,2.694570,0.258974
101,0.830489,1.077828,0.411246
102,0.830489,1.077828,0.411246
103,0.830489,1.257466,0.349061
104,0.830489,1.257466,0.349061
105,0.830489,1.437104,0.348259
106,0.830489,1.437104,0.348259
107,0.830489,1.616742,0.317425
108,0.830489,1.616742,0.317425
109,0.830489,1.796380,0.261380
110,0.830489,1.796380,0.261380
111,0.830489,1.976018,0.235179
112,0.830489,1.976018,0.235179
113,0.830489,2.155656,0.225301
114,0.830489,2.155656,0.225301
115,0.830489,2.335294,0.223110
116,0.830489,2.335294,0.223110
117,0.830489,2.514932,0.233789
118,0.830489,2.514932,0.233789
119,0.830489,2.694570,0.246490
120,0.830489,2.694570,0.246490
121,0.905988,1.077828,0.398126
122,0.905988,1.077828,0.398126
123,0.905988,1.257466,0.370642
124,0.905988,1.257466,0.370642
125,0.905988,1.437104,0.341798
126,0.905988,1.437104,0.341798
127,0.905988,1.616742,0.286953
128,0.905988,1.616742,0.286953
129,0.905988,1.796380,0.252944
130,0.905988,1.796380,0.252944
131,0.905988,1.976018,0.229525
132,0.905988,1.976018,0.229525
133,0.905988,2.155656,0.218219
134,0.905988,2.155656,0.218219
135,0.905988,2.335294,0.220402
136,0.905988,2.335294,0.220402
137,0.905988,2.514932,0.230624
138,0.905988,2.514932,0.230624
139,0.905988,2.694570,0.244224
140,0.905988,2.694570,0.244224
141,0.981487,1.077828,0.387185
142,0.981487,1.077828,0.387185
143,0.981487,1.257466,0.226901
144,0.981487,1.257466,0.374753
145,0.981487,1.437104,0.342314
146,0.981487,1.437104,0.342314
147,0.981487,1.616742,0.281508
148,0.981487,1.616742,0.281508
149,0.981487,1.796380,0.249907
150,0.981487,1.796380,0.249907
151,0.981487,1.976018,0.225097
152,0.981487,1.976018,0.225097
153,0.981487,2.155656,0.213430
154,0.981487,2.155656,0.213430
155,0.981487,2.335294,0.215929
156,0.981487,2.335294,0.215929
157,0.981487,2.514932,0.224100
158,0.981487,2.514932,0.224100
159,0.981487,2.694570,0.248082
160,0.981487,2.694570,0.248082
161,1.056986,1.077828,0.406026
162,1.056986,1.077828,0.406026
163,1.056986,1.257466,0.385998
164,1.056986,1.257466,0.385998
165,1.056986,1.437104,0.342291
166,1.056986,1.437104,0.342291
167,1.056986,1.616742,0.283481
168,1.056986,1.616742,0.283481
169,1.056986,1.796380,0.250476
170,1.056986,1.796380,0.250476
171,1.056986,1.976018,0.226218
172,1.056986,1.976018,0.226218
173,1.056986,2.155656,0.216842
174,1.056986,2.155656,0.216842
175,1.056986,2.335294,0.217429
176,1.056986,2.335294,0.217429
177,1.056986,2.514932,0.221617
178,1.056986,2.514932,0.221617
179,1.056986,2.694570,0.252412
180,1.056986,2.694570,0.252412
181,1.132485,1.077828,0.442447
182,1.132485,1.077828,0.442447
183,1.132485,1.257466,0.396231
184,1.132485,1.257466,0.396231
185,1.132485,1.437104,0.318353
186,1.132485,1.437104,0.318353
187,1.132485,1.616742,0.284464
188,1.132485,1.616742,0.284464
189,1.132485,1.796380,0.246497
190,1.132485,1.796380,0.246497
191,1.132485,1.976018,0.224660
192,1.132485,1.976018,0.224660
193,1.132485,2.155656,0.222665
194,1.132485,2.155656,0.222665
195,1.132485,2.335294,0.221331
196,1.132485,2.335294,0.221331
197,1.132485,2.514932,0.227995
198,1.132485,2.514932,0.227995
199,1.132485,2.694570,0.259690
200,1.132485,2.694570,0.259690
